11:35:10|1每日.py|每日脚本开始
11:35:10|const.py|backMainProcess 返回主页面开始
11:35:12|const.py|backMainProcess 返回主页面结束
11:35:12|util.py|findPicLoop 循环找图开始 ./public/bmp/weigh anchor.jpg
11:35:13|util.py|findPicLoop 循环找图结束 ./public/bmp/weigh anchor.jpg
11:35:13|util.py|click 729 244
11:35:14|util.py|findPicLoop 循环找图开始 ./public/bmp/daily task.jpg
11:35:14|util.py|findPicLoop 循环找图结束 ./public/bmp/daily task.jpg
11:35:14|util.py|click 487 413
11:35:15|util.py|getNumbers 识数字开始
11:35:17|util.py|getNumbers 识数字结束
11:35:17|util.py|click 185 295
11:35:18|util.py|click 353 305
11:35:19|util.py|click 503 134
11:35:20|const.py|anchorProcess 出击步骤开始
11:35:21|const.py|今日不再提示判断 开始
11:35:21|util.py|findPicLoop 循环找图开始 ./public/bmp/anchor.bmp
11:35:22|util.py|findPicLoop 循环找图结束 ./public/bmp/anchor.bmp
11:35:23|util.py|click 770 429
11:35:23|const.py|自律 开始
11:35:24|const.py|船坞已满判断 开始
11:35:35|util.py|findPicLoop 循环找图开始 ./public/bmp/S.bmp
11:36:53|util.py|findPicLoop 循环找图结束 ./public/bmp/S.bmp
11:36:53|const.py|自律 结束
11:36:54|util.py|click 135 424
11:36:55|util.py|click 684 308
11:36:57|const.py|打捞到sr或ssr判断 开始
11:36:58|util.py|click 684 308
11:36:58|util.py|findPicLoop 循环找图开始 ./public/bmp/exp2.bmp
11:36:59|util.py|findPicLoop 循环找图结束 ./public/bmp/exp2.bmp
11:36:59|util.py|click 733 445
11:37:02|const.py|作战失败判断 开始
11:37:06|const.py|紧急委托判断 开始
11:37:06|const.py|anchorProcess 出击步骤结束
11:37:06|util.py|click 503 134
11:37:07|const.py|anchorProcess 出击步骤开始
11:37:08|const.py|今日不再提示判断 开始
11:37:09|util.py|findPicLoop 循环找图开始 ./public/bmp/anchor.bmp
11:37:09|util.py|findPicLoop 循环找图结束 ./public/bmp/anchor.bmp
11:37:10|util.py|click 770 429
11:37:10|const.py|自律 开始
11:37:11|const.py|船坞已满判断 开始
11:37:22|util.py|findPicLoop 循环找图开始 ./public/bmp/S.bmp
11:38:39|util.py|findPicLoop 循环找图结束 ./public/bmp/S.bmp
11:38:39|const.py|自律 结束
11:38:41|util.py|click 135 424
